cellname	file_path	stage	celltype
OrgeEX052330	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005858_OrgeEX052330.pairs.gz	EX05	radial glias
OrgeEX052335	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005863_OrgeEX052335.pairs.gz	EX05	mix late mesenchyme
OrgeEX052337	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005865_OrgeEX052337.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX052339	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005867_OrgeEX052339.pairs.gz	EX05	mix late mesenchyme
OrgeEX052340	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005868_OrgeEX052340.pairs.gz	EX05	blood
OrgeEX052341	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005869_OrgeEX052341.pairs.gz	EX05	early neurons
OrgeEX052344	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005872_OrgeEX052344.pairs.gz	EX05	mix late mesenchyme
OrgeEX052347	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005875_OrgeEX052347.pairs.gz	EX05	mix late mesenchyme
OrgeEX052348	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005876_OrgeEX052348.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX052349	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005877_OrgeEX052349.pairs.gz	EX05	intermediate mesoderm
OrgeEX052350	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005878_OrgeEX052350.pairs.gz	EX05	early neurons
OrgeEX052351	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005879_OrgeEX052351.pairs.gz	EX05	blood
OrgeEX052352	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005880_OrgeEX052352.pairs.gz	EX05	intermediate mesoderm
OrgeEX052355	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005883_OrgeEX052355.pairs.gz	EX05	blood
OrgeEX052357	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005885_OrgeEX052357.pairs.gz	EX05	mitosis
OrgeEX052358	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005886_OrgeEX052358.pairs.gz	EX05	early neurons
OrgeEX052362	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005890_OrgeEX052362.pairs.gz	EX05	radial glias
OrgeEX052364	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005892_OrgeEX052364.pairs.gz	EX05	early neurons
OrgeEX052365	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005893_OrgeEX052365.pairs.gz	EX05	radial glias
OrgeEX052370	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005898_OrgeEX052370.pairs.gz	EX05	radial glias
OrgeEX052374	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005902_OrgeEX052374.pairs.gz	EX05	radial glias
OrgeEX052375	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005903_OrgeEX052375.pairs.gz	EX05	mitosis
OrgeEX052377	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005905_OrgeEX052377.pairs.gz	EX05	mitosis
OrgeEX052380	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005908_OrgeEX052380.pairs.gz	EX05	early neurons
OrgeEX052383	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005910_OrgeEX052383.pairs.gz	EX05	blood
OrgeEX053001	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005912_OrgeEX053001.pairs.gz	EX05	mix late mesenchyme
OrgeEX053002	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005913_OrgeEX053002.pairs.gz	EX05	intermediate mesoderm
OrgeEX053003	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005914_OrgeEX053003.pairs.gz	EX05	early neurons
OrgeEX053004	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005915_OrgeEX053004.pairs.gz	EX05	mix late mesenchyme
OrgeEX053005	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005916_OrgeEX053005.pairs.gz	EX05	early neurons
OrgeEX053006	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005917_OrgeEX053006.pairs.gz	EX05	mix late mesenchyme
OrgeEX053007	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005918_OrgeEX053007.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053008	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005919_OrgeEX053008.pairs.gz	EX05	mix late mesenchyme
OrgeEX053009	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005920_OrgeEX053009.pairs.gz	EX05	intermediate mesoderm
OrgeEX053010	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005921_OrgeEX053010.pairs.gz	EX05	mix late mesenchyme
OrgeEX053011	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005922_OrgeEX053011.pairs.gz	EX05	epithelial cells
OrgeEX053012	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005923_OrgeEX053012.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053013	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005924_OrgeEX053013.pairs.gz	EX05	mix late mesenchyme
OrgeEX053014	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005925_OrgeEX053014.pairs.gz	EX05	radial glias
OrgeEX053015	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005926_OrgeEX053015.pairs.gz	EX05	blood
OrgeEX053016	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005927_OrgeEX053016.pairs.gz	EX05	mix late mesenchyme
OrgeEX053017	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005928_OrgeEX053017.pairs.gz	EX05	mix late mesenchyme
OrgeEX053019	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005930_OrgeEX053019.pairs.gz	EX05	epithelial cells
OrgeEX053020	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005931_OrgeEX053020.pairs.gz	EX05	radial glias
OrgeEX053022	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005932_OrgeEX053022.pairs.gz	EX05	mix late mesenchyme
OrgeEX053023	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005933_OrgeEX053023.pairs.gz	EX05	mix late mesenchyme
OrgeEX053024	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005934_OrgeEX053024.pairs.gz	EX05	mix late mesenchyme
OrgeEX053025	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005935_OrgeEX053025.pairs.gz	EX05	radial glias
OrgeEX053026	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005936_OrgeEX053026.pairs.gz	EX05	mix late mesenchyme
OrgeEX053028	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005938_OrgeEX053028.pairs.gz	EX05	mix late mesenchyme
OrgeEX053030	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005940_OrgeEX053030.pairs.gz	EX05	intermediate mesoderm
OrgeEX053031	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005941_OrgeEX053031.pairs.gz	EX05	blood
OrgeEX053032	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005942_OrgeEX053032.pairs.gz	EX05	mix late mesenchyme
OrgeEX053033	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005943_OrgeEX053033.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053034	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005944_OrgeEX053034.pairs.gz	EX05	early mesoderm
OrgeEX053035	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005945_OrgeEX053035.pairs.gz	EX05	mix late mesenchyme
OrgeEX053036	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005946_OrgeEX053036.pairs.gz	EX05	early neurons
OrgeEX053037	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005947_OrgeEX053037.pairs.gz	EX05	mix late mesenchyme
OrgeEX053039	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005949_OrgeEX053039.pairs.gz	EX05	blood
OrgeEX053040	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005950_OrgeEX053040.pairs.gz	EX05	mix late mesenchyme
OrgeEX053041	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005951_OrgeEX053041.pairs.gz	EX05	mitosis
OrgeEX053042	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005952_OrgeEX053042.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053043	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005953_OrgeEX053043.pairs.gz	EX05	mix late mesenchyme
OrgeEX053044	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005954_OrgeEX053044.pairs.gz	EX05	mitosis
OrgeEX053045	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005955_OrgeEX053045.pairs.gz	EX05	early neurons
OrgeEX053046	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005956_OrgeEX053046.pairs.gz	EX05	intermediate mesoderm
OrgeEX053047	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005957_OrgeEX053047.pairs.gz	EX05	mix late mesenchyme
OrgeEX053048	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005958_OrgeEX053048.pairs.gz	EX05	mitosis
OrgeEX053049	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005959_OrgeEX053049.pairs.gz	EX05	mix late mesenchyme
OrgeEX053050	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005960_OrgeEX053050.pairs.gz	EX05	mix late mesenchyme
OrgeEX053051	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005961_OrgeEX053051.pairs.gz	EX05	mitosis
OrgeEX053052	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005962_OrgeEX053052.pairs.gz	EX05	mix late mesenchyme
OrgeEX053054	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005964_OrgeEX053054.pairs.gz	EX05	mitosis
OrgeEX053055	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005965_OrgeEX053055.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053056	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005966_OrgeEX053056.pairs.gz	EX05	radial glias
OrgeEX053057	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005967_OrgeEX053057.pairs.gz	EX05	mix late mesenchyme
OrgeEX053058	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005968_OrgeEX053058.pairs.gz	EX05	radial glias
OrgeEX053059	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005969_OrgeEX053059.pairs.gz	EX05	mix late mesenchyme
OrgeEX053060	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005970_OrgeEX053060.pairs.gz	EX05	early neurons
OrgeEX053061	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005971_OrgeEX053061.pairs.gz	EX05	myocytes
OrgeEX053062	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005972_OrgeEX053062.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053063	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005973_OrgeEX053063.pairs.gz	EX05	mix late mesenchyme
OrgeEX053064	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005974_OrgeEX053064.pairs.gz	EX05	mix late mesenchyme
OrgeEX053065	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005975_OrgeEX053065.pairs.gz	EX05	radial glias
OrgeEX053066	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005976_OrgeEX053066.pairs.gz	EX05	mix late mesenchyme
OrgeEX053067	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005977_OrgeEX053067.pairs.gz	EX05	radial glias
OrgeEX053068	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005978_OrgeEX053068.pairs.gz	EX05	mix late mesenchyme
OrgeEX053069	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005979_OrgeEX053069.pairs.gz	EX05	blood
OrgeEX053070	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005980_OrgeEX053070.pairs.gz	EX05	mix late mesenchyme
OrgeEX053071	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005981_OrgeEX053071.pairs.gz	EX05	radial glias
OrgeEX053072	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005982_OrgeEX053072.pairs.gz	EX05	mix late mesenchyme
OrgeEX053073	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005983_OrgeEX053073.pairs.gz	EX05	mix late mesenchyme
OrgeEX053074	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005984_OrgeEX053074.pairs.gz	EX05	intermediate mesoderm
OrgeEX053075	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005985_OrgeEX053075.pairs.gz	EX05	radial glias
OrgeEX053076	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005986_OrgeEX053076.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053077	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005987_OrgeEX053077.pairs.gz	EX05	mix late mesenchyme
OrgeEX053078	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005988_OrgeEX053078.pairs.gz	EX05	myocytes
OrgeEX053079	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005989_OrgeEX053079.pairs.gz	EX05	mitosis
OrgeEX053080	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005990_OrgeEX053080.pairs.gz	EX05	blood
OrgeEX053081	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005991_OrgeEX053081.pairs.gz	EX05	intermediate mesoderm
OrgeEX053082	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005992_OrgeEX053082.pairs.gz	EX05	blood
OrgeEX053083	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005993_OrgeEX053083.pairs.gz	EX05	blood
OrgeEX053084	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005994_OrgeEX053084.pairs.gz	EX05	early neurons
OrgeEX053085	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005995_OrgeEX053085.pairs.gz	EX05	mix late mesenchyme
OrgeEX053086	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005996_OrgeEX053086.pairs.gz	EX05	early mesenchyme
OrgeEX053087	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005997_OrgeEX053087.pairs.gz	EX05	radial glias
OrgeEX053088	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005998_OrgeEX053088.pairs.gz	EX05	myocytes
OrgeEX053089	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005999_OrgeEX053089.pairs.gz	EX05	mix late mesenchyme
OrgeEX053091	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006001_OrgeEX053091.pairs.gz	EX05	early neurons
OrgeEX053092	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006002_OrgeEX053092.pairs.gz	EX05	blood
OrgeEX053093	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006003_OrgeEX053093.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053095	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006005_OrgeEX053095.pairs.gz	EX05	early neurons
OrgeEX053098	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006008_OrgeEX053098.pairs.gz	EX05	early neurons
OrgeEX053100	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006010_OrgeEX053100.pairs.gz	EX05	radial glias
OrgeEX053103	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006013_OrgeEX053103.pairs.gz	EX05	mix late mesenchyme
OrgeEX053104	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006014_OrgeEX053104.pairs.gz	EX05	early neurons
OrgeEX053105	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006015_OrgeEX053105.pairs.gz	EX05	mix late mesenchyme
OrgeEX053106	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006016_OrgeEX053106.pairs.gz	EX05	early mesoderm
OrgeEX053107	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006017_OrgeEX053107.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053108	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006018_OrgeEX053108.pairs.gz	EX05	mix late mesenchyme
OrgeEX053109	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006019_OrgeEX053109.pairs.gz	EX05	mix late mesenchyme
OrgeEX053110	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006020_OrgeEX053110.pairs.gz	EX05	radial glias
OrgeEX053111	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006021_OrgeEX053111.pairs.gz	EX05	mix late mesenchyme
OrgeEX053112	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006022_OrgeEX053112.pairs.gz	EX05	intermediate mesoderm
OrgeEX053113	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006023_OrgeEX053113.pairs.gz	EX05	radial glias
OrgeEX053114	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006024_OrgeEX053114.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053115	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006025_OrgeEX053115.pairs.gz	EX05	mix late mesenchyme
OrgeEX053116	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006026_OrgeEX053116.pairs.gz	EX05	mix late mesenchyme
OrgeEX053117	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006027_OrgeEX053117.pairs.gz	EX05	epithelial cells
OrgeEX053118	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006028_OrgeEX053118.pairs.gz	EX05	early mesoderm
OrgeEX053119	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006029_OrgeEX053119.pairs.gz	EX05	early neurons
OrgeEX053120	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006030_OrgeEX053120.pairs.gz	EX05	blood
OrgeEX053121	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006031_OrgeEX053121.pairs.gz	EX05	oligodendrocytes and progenitors
OrgeEX053122	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006032_OrgeEX053122.pairs.gz	EX05	mix late mesenchyme
OrgeEX053123	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006033_OrgeEX053123.pairs.gz	EX05	intermediate mesoderm
OrgeEX053124	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006034_OrgeEX053124.pairs.gz	EX05	mitosis
OrgeEX053125	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006035_OrgeEX053125.pairs.gz	EX05	blood
OrgeEX053126	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006036_OrgeEX053126.pairs.gz	EX05	radial glias
OrgeEX053127	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006037_OrgeEX053127.pairs.gz	EX05	blood
OrgeEX053128	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006038_OrgeEX053128.pairs.gz	EX05	radial glias
OrgeEX053129	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006039_OrgeEX053129.pairs.gz	EX05	mix late mesenchyme
OrgeEX053130	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006040_OrgeEX053130.pairs.gz	EX05	mix late mesenchyme
OrgeEX053131	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006041_OrgeEX053131.pairs.gz	EX05	intermediate mesoderm
OrgeEX053132	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006042_OrgeEX053132.pairs.gz	EX05	blood
OrgeEX053133	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006043_OrgeEX053133.pairs.gz	EX05	mix late mesenchyme
OrgeEX053134	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006044_OrgeEX053134.pairs.gz	EX05	notochord
OrgeEX053135	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006045_OrgeEX053135.pairs.gz	EX05	intermediate mesoderm
OrgeEX053136	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006046_OrgeEX053136.pairs.gz	EX05	mix late mesenchyme
OrgeEX053137	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006047_OrgeEX053137.pairs.gz	EX05	mix late mesenchyme
OrgeEX053138	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006048_OrgeEX053138.pairs.gz	EX05	radial glias
OrgeEX053140	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006049_OrgeEX053140.pairs.gz	EX05	mix late mesenchyme
OrgeEX053141	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006050_OrgeEX053141.pairs.gz	EX05	radial glias
OrgeEX053142	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006051_OrgeEX053142.pairs.gz	EX05	early neurons
OrgeEX053143	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006052_OrgeEX053143.pairs.gz	EX05	mix late mesenchyme
OrgeEX053144	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006053_OrgeEX053144.pairs.gz	EX05	mix late mesenchyme
OrgeEX053145	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006054_OrgeEX053145.pairs.gz	EX05	endoderm
OrgeEX053146	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006055_OrgeEX053146.pairs.gz	EX05	mix late mesenchyme
OrgeEX053147	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006056_OrgeEX053147.pairs.gz	EX05	mix late mesenchyme
OrgeEX053148	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006057_OrgeEX053148.pairs.gz	EX05	early neurons
OrgeEX053149	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006058_OrgeEX053149.pairs.gz	EX05	early neurons
OrgeEX053150	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006059_OrgeEX053150.pairs.gz	EX05	early neurons
OrgeEX053151	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006060_OrgeEX053151.pairs.gz	EX05	mix late mesenchyme
OrgeEX053152	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006061_OrgeEX053152.pairs.gz	EX05	myocytes
OrgeEX053153	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006062_OrgeEX053153.pairs.gz	EX05	blood
OrgeEX053155	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006064_OrgeEX053155.pairs.gz	EX05	schwann cell precursors
OrgeEX053156	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006065_OrgeEX053156.pairs.gz	EX05	mix late mesenchyme
OrgeEX053157	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006066_OrgeEX053157.pairs.gz	EX05	radial glias
OrgeEX053158	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006067_OrgeEX053158.pairs.gz	EX05	mix late mesenchyme
OrgeEX053159	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006068_OrgeEX053159.pairs.gz	EX05	blood
OrgeEX053160	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006069_OrgeEX053160.pairs.gz	EX05	intermediate mesoderm
OrgeEX053161	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7006070_OrgeEX053161.pairs.gz	EX05	mix late mesenchyme
