Cellname	pairs	order_index	near_p	mitotic_p	farAvg	NaganoCellcycle	repli_score	annote_ratio
OrgeE851207	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005362_OrgeE851207.pairs.gz	920	0.7318595272438256	0.10742496050552923	26484590.162543062	early/mid-S	0.6103158655257276	0.9951344516944752
OrgeE851208	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005363_OrgeE851208.pairs.gz	1395	0.7191934864872672	0.11894258584474697	24959457.28889131	early/mid-S	0.6356142120600762	0.9950529589778077
OrgeE851209	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005364_OrgeE851209.pairs.gz	1318	0.7278105825119311	0.10769325583455629	28584228.323015276	early/mid-S	0.6369018369018369	0.9954109954109954
OrgeE851210	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005365_OrgeE851210.pairs.gz	5829	0.6243724537901835	0.1756631264343278	19578054.070145614	G1	0.576230849715233	0.9940687815767211
OrgeE851211	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005366_OrgeE851211.pairs.gz	3671	0.7418157020429039	0.13948962747046667	21155272.26346604	early/mid-S	0.5325732899022801	0.9938346833754989
OrgeE851212	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005367_OrgeE851212.pairs.gz	5215	0.5647367517866336	0.1559616268191556	24631842.8810987	G1	0.504460781353783	0.993612629068293
OrgeE851213	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005368_OrgeE851213.pairs.gz	7383	0.39692678242046375	0.23759508529093432	20339462.903799187	G1	0.49415965259949396	0.9927912545805891
OrgeE851214	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005369_OrgeE851214.pairs.gz	1840	0.678966400863159	0.12913245781142	25177485.86772336	early/mid-S	0.6392681579899508	0.9953236323869061
OrgeE851215	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005370_OrgeE851215.pairs.gz	3491	0.6999163089224322	0.12017797901100026	28861188.631278053	early/mid-S	0.5671309699755026	0.9950903974247363
OrgeE851216	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005371_OrgeE851216.pairs.gz	3194	0.6352872815403793	0.15210600289044612	25424394.9412677	early/mid-S	0.6344187698453655	0.9953448767841856
OrgeE851217	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005372_OrgeE851217.pairs.gz	2243	0.666290708005891	0.13964565220037245	25656236.057605315	early/mid-S	0.6201186472346786	0.9950357343049328
OrgeE851218	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005373_OrgeE851218.pairs.gz	2388	0.6634666231013624	0.13695555909045962	26281568.76631662	early/mid-S	0.606884747052111	0.9947452206866433
OrgeE851219	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005374_OrgeE851219.pairs.gz	3640	0.604290885603698	0.1380149713442879	30108827.757667616	G1	0.6610150346074021	0.9951601771581216
OrgeE851220	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005375_OrgeE851220.pairs.gz	3629	0.6864422721011657	0.11818639676211627	33103640.819551002	early/mid-S	0.5563640008775845	0.9944243121174753
OrgeE851221	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005376_OrgeE851221.pairs.gz	4371	0.6170014178218878	0.15687599169751948	25423080.97028872	G1	0.5594854030040195	0.9945408175257975
OrgeE851222	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005377_OrgeE851222.pairs.gz	1403	0.7211033849383364	0.11833799819236712	23451986.983864207	early/mid-S	0.6252518750029914	0.9953501840302872
OrgeE851223	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005378_OrgeE851223.pairs.gz	2179	0.6733512137505809	0.1284831635546497	27079958.959554207	early/mid-S	0.6252282863173025	0.9949569172430254
OrgeE851224	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005379_OrgeE851224.pairs.gz	6420	0.555428506677792	0.18972346266565715	19941363.91400897	G1	0.6200990530705334	0.9948777861005214
OrgeE851225	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005380_OrgeE851225.pairs.gz	5598	0.5762031682172492	0.18068896152879055	30446221.972887043	G1	0.5382549908196512	0.9942291160332403
OrgeE851226	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005381_OrgeE851226.pairs.gz	4577	0.5702123995407578	0.1395235361653272	32695332.495434538	G1	0.6343235340234205	0.9952232146541267
OrgeE851227	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005382_OrgeE851227.pairs.gz	2054	0.6883430519665011	0.1228403663766861	26252245.169443935	early/mid-S	0.5625755147859022	0.9948821326660897
OrgeE851228	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005383_OrgeE851228.pairs.gz	4969	0.6057024339909791	0.16576192924757827	21005921.402668532	G1	0.658805143051253	0.9951276890238647
OrgeE851229	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005384_OrgeE851229.pairs.gz	2849	0.6622726850899172	0.13913064529795552	24935500.89029734	early/mid-S	0.6125242321539253	0.9948436613960359
OrgeE851230	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005385_OrgeE851230.pairs.gz	752	0.7298908395794557	0.11017279541224408	27083577.347981576	early/mid-S	0.6586530605575346	0.9959373672342233
OrgeE851231	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005386_OrgeE851231.pairs.gz	7261	0.4010351236469394	0.42912887848698134	11945730.406328132	Post-M	0.5262978558157951	0.9932480278987604
OrgeE851232	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005387_OrgeE851232.pairs.gz	6580	0.5281475654524184	0.1814161523256283	21869166.99699391	G1	0.5399957725482634	0.9941316294972299
OrgeE851233	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005388_OrgeE851233.pairs.gz	1645	0.7221367093561948	0.11821223331589624	26393709.194961812	early/mid-S	0.6183694411916717	0.9952336128914667
OrgeE851234	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005389_OrgeE851234.pairs.gz	5758	0.5657037850669193	0.16314674357225775	23563620.32468896	G1	0.5142613176189481	0.9940301461129984
OrgeE851235	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005390_OrgeE851235.pairs.gz	5069	0.6621952083924014	0.16566250826953974	18818271.973826613	early/mid-S	0.5948795584255513	0.9947437992908371
OrgeE851236	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005391_OrgeE851236.pairs.gz	2959	0.6680120613452767	0.13292853475897962	27711326.01781674	early/mid-S	0.5759437581016376	0.9949273828734689
OrgeE851237	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005392_OrgeE851237.pairs.gz	2947	0.7153093518766158	0.12398591423731836	27581177.296342034	early/mid-S	0.5358482794772906	0.9946886584041637
OrgeE851238	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005393_OrgeE851238.pairs.gz	6074	0.5333058740074598	0.1628738472803826	28459567.271694038	G1	0.5608034764100744	0.9941202554097197
OrgeE851239	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005394_OrgeE851239.pairs.gz	3773	0.616838864509784	0.15422441485694127	25259843.766899493	G1	0.5601380377182317	0.9943593370566122
OrgeE851240	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005395_OrgeE851240.pairs.gz	4517	0.6099430765603422	0.16581225369665534	23911468.172513254	G1	0.5739538193961905	0.9950012423197268
OrgeE851241	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005396_OrgeE851241.pairs.gz	4085	0.602788629506114	0.16779418770843257	22825652.71286307	G1	0.6155005521990515	0.9948504731587952
OrgeE851242	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005397_OrgeE851242.pairs.gz	6102	0.4913243075007781	0.15873015873015872	29873163.26523868	G1	0.55634929290726	0.9939495920518933
OrgeE851243	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005398_OrgeE851243.pairs.gz	6032	0.5141464088918489	0.15770591302927298	30144749.60785992	G1	0.529366309354686	0.9937039907012786
OrgeE851244	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005399_OrgeE851244.pairs.gz	3299	0.725942682911836	0.12531812090438546	24435513.4479336	early/mid-S	0.5718166828515368	0.9950220845163477
OrgeE851245	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005400_OrgeE851245.pairs.gz	4414	0.6063567189718572	0.15704663778352204	24486787.202032667	G1	0.5536862963528907	0.9944448004416556
OrgeE851246	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005401_OrgeE851246.pairs.gz	6545	0.5385452147654107	0.19213597819376135	20910476.663415425	G1	0.6340762775279996	0.9949365796943704
OrgeE851247	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005402_OrgeE851247.pairs.gz	6126	0.5357379034999351	0.17230830083496598	26275615.84916061	G1	0.5163725826064368	0.9937732233545535
OrgeE851248	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005403_OrgeE851248.pairs.gz	301	0.7122489482500318	0.10979661560404447	25238905.013835527	early/mid-S	0.6468743316027922	0.9949814307102997
OrgeE851249	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005404_OrgeE851249.pairs.gz	2476	0.6798159388065211	0.14587536378699037	23314721.495325204	early/mid-S	0.6574520779751999	0.9955509982237613
OrgeE851250	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005405_OrgeE851250.pairs.gz	5535	0.557708235217695	0.16292879917285133	26569822.676422976	G1	0.5334834319821523	0.9939901908187705
OrgeE851251	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005406_OrgeE851251.pairs.gz	1880	0.6910640077171645	0.12071273735599089	29724368.029147238	early/mid-S	0.6324468667086081	0.9953374454078795
OrgeE851253	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005407_OrgeE851253.pairs.gz	5864	0.6217366184482638	0.17994157635840366	18899937.509555366	G1	0.5941505883513016	0.9944492834604259
OrgeE851254	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005408_OrgeE851254.pairs.gz	1850	0.7033598726114649	0.13083333333333333	23865827.464912478	early/mid-S	0.6582045634622835	0.9953716146642326
OrgeE851255	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005409_OrgeE851255.pairs.gz	7089	0.4140718402598098	0.19675773094698523	22647251.46971935	G1	0.5314030666572017	0.9937016398097537
OrgeE851256	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005410_OrgeE851256.pairs.gz	1280	0.5997407845080623	0.14500819578393626	32320278.795485	G1	0.6103916883948085	0.9946034205004564
OrgeE851258	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005411_OrgeE851258.pairs.gz	5693	0.5974206884155657	0.15576974925856027	29767194.941882983	G1	0.5393606269203925	0.9938634316709479
OrgeE851259	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005412_OrgeE851259.pairs.gz	793	0.7272006155457019	0.11812766227482212	24788288.04463279	early/mid-S	0.6463801640754495	0.9956201086842492
OrgeE851260	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005413_OrgeE851260.pairs.gz	6178	0.5695511767068901	0.18299865921671127	22695173.70176929	G1	0.5420370484919713	0.993878011418009
OrgeE851261	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005414_OrgeE851261.pairs.gz	5588	0.6262108701142488	0.17403569150689388	20639095.250233453	G1	0.6366797924988068	0.9947637978245032
OrgeE851262	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005415_OrgeE851262.pairs.gz	6482	0.5052327306982566	0.1560205437910521	28466545.53834824	G1	0.5347589342355678	0.9939901766662181
OrgeE851263	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005416_OrgeE851263.pairs.gz	7166	0.4412444209745967	0.217677195939942	20732038.072265048	G1	0.5459188148337147	0.9937687873254822
OrgeE851264	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005417_OrgeE851264.pairs.gz	2072	0.6507414455953917	0.14029989909698184	26632146.103766993	early/mid-S	0.6050719862617066	0.9951576509115597
OrgeE851265	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005418_OrgeE851265.pairs.gz	3235	0.6106496272630458	0.13712460063897763	30487663.796882726	G1	0.6240536448193813	0.9953838577694322
OrgeE851266	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005419_OrgeE851266.pairs.gz	5910	0.4897263944390856	0.16228775282103103	35249082.85164193	G1	0.5362008359818233	0.9943379989254264
OrgeE851267	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005420_OrgeE851267.pairs.gz	5886	0.6050049526230213	0.1787616573532435	20871002.46182774	G1	0.6367442452101902	0.9948570952347533
OrgeE851268	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005421_OrgeE851268.pairs.gz	6132	0.5838365331441563	0.1763480262092157	20779114.60910682	G1	0.6664949498711089	0.9952291695113726
OrgeE851269	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005422_OrgeE851269.pairs.gz	1185	0.671126990799122	0.1337474506873414	26075217.681192063	early/mid-S	0.6146991741639232	0.995069257961252
OrgeE851270	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005423_OrgeE851270.pairs.gz	4774	0.7095459285240308	0.1566462734345946	23611994.195412844	early/mid-S	0.579947382295021	0.9948958758677011
OrgeE851271	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005424_OrgeE851271.pairs.gz	6521	0.551663430072773	0.20121758646409396	19507063.282765683	G1	0.5988238843445722	0.9948079627457945
OrgeE851272	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005425_OrgeE851272.pairs.gz	6377	0.5248891823068943	0.20267219969191108	18881642.971653868	G1	0.5235006092332687	0.9937948463378311
OrgeE851273	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005426_OrgeE851273.pairs.gz	4363	0.6448543318542227	0.16192169200552847	24675179.02704248	early/mid-S	0.6428020861176207	0.9955306359675024
OrgeE851274	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005427_OrgeE851274.pairs.gz	2860	0.7090845908124942	0.12538927277830497	25585024.030610204	early/mid-S	0.6037791872897248	0.9952468942645248
OrgeE851275	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005428_OrgeE851275.pairs.gz	3440	0.6066674181944886	0.14718330788386846	27569698.510536935	G1	0.6286718452964214	0.9950526878695801
OrgeE851276	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005429_OrgeE851276.pairs.gz	7284	0.4277159781654125	0.2288498958207773	19187530.976237606	G1	0.519749651846503	0.9938863601196617
OrgeE851277	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005430_OrgeE851277.pairs.gz	3575	0.6282642803184381	0.1426346679063281	26782312.93127872	G1	0.5406744363775315	0.9941306839893007
OrgeE851278	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005431_OrgeE851278.pairs.gz	5834	0.4324738833645518	0.15480784944749645	37421657.64985497	G1	0.5413383279736677	0.9938145566204757
OrgeE851279	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005432_OrgeE851279.pairs.gz	3531	0.627316782032735	0.15083653914769668	24380830.326600976	G1	0.6052261797566796	0.9950940211663712
OrgeE851280	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005433_OrgeE851280.pairs.gz	4338	0.5992308202373848	0.13437990407355835	30384227.267304428	G1	0.5866413041956573	0.9946014335512593
OrgeE851281	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005434_OrgeE851281.pairs.gz	1446	0.7121258823166785	0.12616743211170361	23771187.173867352	early/mid-S	0.6342492742374829	0.9953979069183141
OrgeE851282	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005435_OrgeE851282.pairs.gz	4775	0.6729056563585777	0.15791388774255957	19528365.557509586	early/mid-S	0.5781731321464001	0.9946189891922936
OrgeE851283	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005436_OrgeE851283.pairs.gz	1750	0.7232706554656355	0.12442041507690728	23587381.845520042	early/mid-S	0.5799255108602159	0.9954001007663251
OrgeE851284	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005437_OrgeE851284.pairs.gz	6507	0.5505529258908018	0.19218509126306071	20294966.7090606	G1	0.6412609511889862	0.9951314142678348
OrgeE851285	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005438_OrgeE851285.pairs.gz	561	0.7132985901074869	0.12305150993439114	30489139.01205681	early/mid-S	0.6229177942149258	0.996113717000421
OrgeE851286	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005439_OrgeE851286.pairs.gz	1596	0.7221355381472485	0.12141489857963228	24523650.050489068	early/mid-S	0.6234738745173314	0.9955862330647501
OrgeE851287	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005440_OrgeE851287.pairs.gz	2761	0.6486536466918061	0.14275606441912633	25396791.36952539	early/mid-S	0.6646664474183511	0.9955614865035797
OrgeE851288	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005441_OrgeE851288.pairs.gz	5810	0.6297526193632492	0.1780374263957826	19799677.85772599	G1	0.6025585053556313	0.9944127468689387
OrgeE851289	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005442_OrgeE851289.pairs.gz	1547	0.7355254467948846	0.11520103268156984	23752080.182823088	early/mid-S	0.5646251871337878	0.9951105617814145
OrgeE851290	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005443_OrgeE851290.pairs.gz	6145	0.5570480605025616	0.15497438399609662	26718887.264321607	G1	0.4916863267846626	0.9932503200279297
OrgeE851292	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005444_OrgeE851292.pairs.gz	6405	0.5169684036621464	0.16492049287533558	26008509.601693984	G1	0.5083948559180758	0.9935103596094308
OrgeE851293	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005445_OrgeE851293.pairs.gz	4019	0.6298814683949958	0.14626943856693853	31633270.97349652	G1	0.5826683079423601	0.9943755433986955
OrgeE851294	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005446_OrgeE851294.pairs.gz	6862	0.49729172040237296	0.1990761366567402	21456082.997106604	G1	0.49900100226243604	0.9933889855602386
OrgeE851296	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005447_OrgeE851296.pairs.gz	2873	0.7236007281338918	0.11619214251630348	29539497.997408066	early/mid-S	0.5592402210397546	0.9952995908233551
OrgeE851297	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005448_OrgeE851297.pairs.gz	6701	0.5146228924300946	0.2031940236371626	20526496.147357143	G1	0.5412590832867524	0.9942088909347976
OrgeE851298	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005449_OrgeE851298.pairs.gz	2940	0.6647220877587631	0.13721916911073778	26139091.65703985	early/mid-S	0.5912970207236352	0.9945901069796192
OrgeE851299	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005450_OrgeE851299.pairs.gz	5883	0.6121455352917622	0.18483431012097606	19226486.523054138	G1	0.5937334910091622	0.99399210884053
OrgeE851300	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005451_OrgeE851300.pairs.gz	2684	0.6441380544813065	0.13820521637548105	28576016.194899406	early/mid-S	0.5349985189528234	0.9935963795267367
OrgeE851301	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005452_OrgeE851301.pairs.gz	6034	0.6107969833021436	0.19169604921811625	17912377.322921284	G1	0.5785608029886034	0.9939671998949223
OrgeE851302	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005453_OrgeE851302.pairs.gz	6472	0.5246067182672678	0.18589862556085632	20731250.962719563	G1	0.498617130815833	0.9933091480887272
OrgeE851303	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005454_OrgeE851303.pairs.gz	5869	0.5276791140522655	0.1518806131406577	33164372.974221483	G1	0.4947748153288756	0.9931352045840328
OrgeE851304	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005455_OrgeE851304.pairs.gz	7008	0.4770313847316883	0.21016863731755236	21475503.075743593	G1	0.5220652035500961	0.9937885163808446
OrgeE851305	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005456_OrgeE851305.pairs.gz	2805	0.6358280872930432	0.15409151121978942	24732759.06223014	early/mid-S	0.5593241264969928	0.9941884050302485
OrgeE851306	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005457_OrgeE851306.pairs.gz	1775	0.7162237823827677	0.12803382025440682	24346023.990191974	early/mid-S	0.5889580441686607	0.9948123072671662
OrgeE851307	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005458_OrgeE851307.pairs.gz	5513	0.6557852725311679	0.1705348939399992	18753378.543426666	early/mid-S	0.5388091455412033	0.9937790978793949
OrgeE851308	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005459_OrgeE851308.pairs.gz	1302	0.7427653009849948	0.11017828019639653	24947614.920251925	early/mid-S	0.556830898810225	0.9948300742136883
OrgeE851309	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005460_OrgeE851309.pairs.gz	5973	0.544726893494981	0.14663016555859731	30803553.454842743	G1	0.4845021613102425	0.9929046965102597
OrgeE851310	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005461_OrgeE851310.pairs.gz	1505	0.7393684959530374	0.10555545672863115	27102490.423699655	early/mid-S	0.5586511733030736	0.9948820172750849
OrgeE851311	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005462_OrgeE851311.pairs.gz	1411	0.7424826493375895	0.10125473286455437	31989183.872511875	early/mid-S	0.4689341528769469	0.9936618378424087
OrgeE851312	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005463_OrgeE851312.pairs.gz	6846	0.4983031484157118	0.19073859845339297	22188628.35314227	G1	0.4986015156640708	0.9931993903863793
OrgeE851313	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005464_OrgeE851313.pairs.gz	5070	0.5922516795073169	0.1507267158741934	26412394.93046134	G1	0.6114068063111096	0.9943627140903533
OrgeE851315	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005465_OrgeE851315.pairs.gz	2206	0.6732499071640511	0.13477616621780936	25517750.1196521	early/mid-S	0.6156378342426314	0.9949290933530541
OrgeE851316	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005466_OrgeE851316.pairs.gz	2783	0.6662517640300228	0.13780456836943264	25828493.96568011	early/mid-S	0.6056249054531804	0.9946269392603218
OrgeE851317	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005467_OrgeE851317.pairs.gz	6631	0.5046288906624102	0.20589174217172904	20915985.74889559	G1	0.541694789184424	0.9933211889970937
OrgeE851318	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005468_OrgeE851318.pairs.gz	6537	0.5564153285237763	0.2007214335582965	19746659.188132636	G1	0.5659132902569095	0.9938428005576332
OrgeE851319	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005469_OrgeE851319.pairs.gz	5807	0.6410916037691623	0.18180113449908583	18210115.674600895	early/mid-S	0.5654026436035774	0.9943506926640682
OrgeE851320	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005470_OrgeE851320.pairs.gz	6115	0.5554004857382675	0.17265561752829747	23702080.78839536	G1	0.5153752249629473	0.9939276545627779
OrgeE851321	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005471_OrgeE851321.pairs.gz	2778	0.6789483279839561	0.1392138323447232	25115945.306247436	early/mid-S	0.6204495868699238	0.9950171023183143
OrgeE851322	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005472_OrgeE851322.pairs.gz	6901	0.4920209118137713	0.20647066891648352	22016806.36407673	G1	0.540014274984722	0.9933476705184245
OrgeE851323	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005473_OrgeE851323.pairs.gz	3903	0.6690314102905237	0.13145818579270763	29594046.293037362	early/mid-S	0.5190797615637784	0.9941296159188063
OrgeE851324	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005474_OrgeE851324.pairs.gz	6222	0.49545158369509107	0.1674282619549305	34095017.33818842	G1	0.4868290104836317	0.9932252002769261
OrgeE851325	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005475_OrgeE851325.pairs.gz	5249	0.5840590603769791	0.14750731312628368	28821781.277604613	G1	0.49110689286199366	0.9930730165671182
OrgeE851326	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005476_OrgeE851326.pairs.gz	6618	0.5169528518193472	0.17709630432884718	23570333.73577558	G1	0.48850463892269513	0.9932146864973368
OrgeE851327	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7005477_OrgeE851327.pairs.gz	2113	0.6406874962754192	0.1322830891761052	26693840.05053222	early/mid-S	0.6313129736905914	0.9941170539416099
